id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_address,pickup_street,pickup_borough,dropoff_address,dropoff_street,dropoff_borough,maximum temperature,minimum temperature,average temperature,precipitation,snow fall,snow depth
id2996036,1,2016-01-29 09:07:04,2016-01-29 09:12:01,1,-73.96539306640625,40.76334381103516,-73.95809173583984,40.77041244506836,N,297,"Trump Plaza Apartments, 167, East 61st Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10021, United States",East 61st Street,Manhattan,"225, East 74th Street, Lenox Hill, Manhattan, New York County, City of New York, New York, 10021, United States",East 74th Street,Manhattan,41,30,35.5,0.00,0.0,6
id0657595,2,2016-01-29 21:12:31,2016-01-29 21:23:25,1,-73.98375701904298,40.76255035400391,-73.98795318603516,40.777286529541016,N,654,"228, West 52nd Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",West 52nd Street,Manhattan,"161, Freedom Place, Upper West Side, Manhattan, New York County, City of New York, New York, 10069, United States",Freedom Place,Manhattan,41,30,35.5,0.00,0.0,6
id1369856,1,2016-01-29 02:46:58,2016-01-29 02:49:00,1,-74.00101470947266,40.73091506958008,-73.9986343383789,40.734676361083984,N,122,"New York University, Greene Street, University Village, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10012, United States",Greene Street,Manhattan,"70, West 10th Street, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10011, United States",West 10th Street,Manhattan,41,30,35.5,0.00,0.0,6
id2333289,1,2016-02-26 19:29:34,2016-02-26 19:52:26,1,-73.99952697753906,40.7539176940918,-73.95185852050781,40.7762451171875,N,1372,"Five Manhattan West, 450, West 33rd Street, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10001, United States",West 33rd Street,Manhattan,"313, East 84th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10028, United States",East 84th Street,Manhattan,39,27,33.0,0.00,0.0,0
id3876032,2,2016-02-26 01:46:51,2016-02-26 02:00:14,2,-73.9870834350586,40.72237014770508,-73.95303344726562,40.73537826538085,N,803,"East Houston Street, Lower East Side, Manhattan, New York County, City of New York, New York, 10002, United States",East Houston Street,Manhattan,"185, Eagle Street, Brooklyn, Kings County, City of New York, New York, 11222, United States",Eagle Street,Brooklyn,39,27,33.0,0.00,0.0,0
id3546488,1,2016-02-26 13:32:08,2016-02-26 13:40:03,1,-73.9923095703125,40.74253845214844,-73.99626159667969,40.75089645385742,N,475,"The Caroline, 700, 6th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",6th Avenue,Manhattan,"Pennsylvania Station, Pennsylvania Plaza, Chelsea District, Manhattan, New York County, City of New York, New York, 10119, United States",Pennsylvania Plaza,Manhattan,39,27,33.0,0.00,0.0,0
id3120315,2,2016-02-26 18:58:42,2016-02-26 19:02:10,6,-73.95542907714845,40.77271270751953,-73.96089172363281,40.76560974121094,N,208,"Renee's Hair Designs, 2nd Avenue, Upper East Side, Manhattan, New York County, City of New York, New York, 10075, United States",2nd Avenue,Manhattan,"260, East 67th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",East 67th Street,Manhattan,39,27,33.0,0.00,0.0,0
id2085028,1,2016-02-26 08:37:41,2016-02-26 08:40:30,1,-73.98930358886719,40.73606491088867,-73.99522399902342,40.73952102661133,N,169,"Union Square East, Union Square, Manhattan, New York County, City of New York, New York, 10003, United States",Union Square East,Manhattan,"Flavabom, 600, 6th Avenue, Chelsea, Manhattan, New York County, City of New York, New York, 10019, United States",6th Avenue,Manhattan,39,27,33.0,0.00,0.0,0
id3825162,1,2016-02-26 23:03:57,2016-02-26 23:05:54,2,-73.98211669921875,40.77803802490234,-73.97946166992188,40.78184509277344,N,117,"72nd Street, Broadway, Upper West Side, Manhattan, New York County, City of New York, New York, 10023, United States",Broadway,Manhattan,"The Harrison, 205, West 76th Street, Upper West Side, Manhattan, New York County, City of New York, New York, 10023, United States",West 76th Street,Manhattan,39,27,33.0,0.00,0.0,0
id1294821,1,2016-02-07 09:27:56,2016-02-07 09:37:49,1,-73.9722900390625,40.749908447265625,-74.00157928466798,40.72637176513672,N,593,"442, East 42nd Street, Midtown East, Manhattan, New York County, City of New York, New York, 10018, United States",East 42nd Street,Manhattan,"125, Thompson Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10012, United States",Thompson Street,Manhattan,47,33,40.0,0.00,0.0,0
id2175414,2,2016-02-07 15:07:06,2016-02-07 15:17:43,3,-73.98329162597656,40.76248168945313,-73.99178314208984,40.74946594238281,N,637,"50th Street, West 50th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",West 50th Street,Manhattan,"383, 7th Avenue, Chelsea District, Manhattan, New York County, City of New York, New York, 10001, United States",7th Avenue,Manhattan,47,33,40.0,0.00,0.0,0
id3379725,1,2016-02-07 10:47:03,2016-02-07 10:51:29,1,-73.98213958740234,40.778228759765625,-73.98741912841797,40.78020858764648,N,266,"2061, Broadway, Upper West Side, Manhattan, New York County, City of New York, New York, 10023, United States",Broadway,Manhattan,"West 71st Street, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10023, United States",West 71st Street,Manhattan,47,33,40.0,0.00,0.0,0
id0606456,1,2016-02-07 08:18:05,2016-02-07 08:27:19,1,-73.99575805664062,40.7319450378418,-73.99506378173827,40.7520751953125,N,554,"New York University, Greene Street, University Village, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10012, United States",Greene Street,Manhattan,"Fairfield Inn, 325, West 33rd Street, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10001, United States",West 33rd Street,Manhattan,47,33,40.0,0.00,0.0,0
id2607357,1,2016-02-07 11:56:09,2016-02-07 12:03:17,2,-73.96735382080078,40.80348587036133,-73.97722625732422,40.78518676757813,N,428,"2823, Broadway, Bloomingdale, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",Broadway,Manhattan,"200, West 82nd Street, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States",West 82nd Street,Manhattan,47,33,40.0,0.00,0.0,0
id1566900,2,2016-02-07 02:38:34,2016-02-07 02:44:40,1,-73.98006439208984,40.7557487487793,-73.99501037597656,40.75519180297852,N,366,"546, 5th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10036, United States",5th Avenue,Manhattan,"Amster Wine, 475, 9th Avenue, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10018, United States",9th Avenue,Manhattan,47,33,40.0,0.00,0.0,0
id1438118,2,2016-02-07 17:52:15,2016-02-07 18:15:34,5,-73.98941040039062,40.744083404541016,-73.99198913574219,40.68960189819336,N,1399,"13, West 26th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States",West 26th Street,Manhattan,"Atlantic Avenue & Court Street, Atlantic Avenue, Cobble Hill, Brooklyn, Kings County, City of New York, New York, 11208, United States",Atlantic Avenue,Brooklyn,47,33,40.0,0.00,0.0,0
id0518421,1,2016-06-30 21:26:33,2016-06-30 21:32:31,1,-73.99192047119139,40.73800277709961,-73.99378967285155,40.751121520996094,N,358,"101, 5th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10003, United States",5th Avenue,Manhattan,"Madison Square Garden, 4, Pennsylvania Plaza, Chelsea District, Manhattan, New York County, City of New York, New York, 10001, United States",Pennsylvania Plaza,Manhattan,85,67,76.0,0.00,0.0,0
id2523896,2,2016-06-30 08:40:12,2016-06-30 08:53:56,1,-73.86279296875,40.768856048583984,-73.82776641845702,40.727298736572266,N,824,"Terminal D (Delta Terminal), Terminal D Post-Security, Queens, City of New York, New York, 11369, United States",Terminal D Post-Security,Queens,"69-98, 137th Street, Queens, City of New York, New York, 11367, United States",137th Street,Queens,85,67,76.0,0.00,0.0,0
id2578597,1,2016-06-20 20:05:17,2016-06-20 20:18:43,1,-73.97222137451173,40.63274383544922,-73.99091339111328,40.606609344482415,N,806,"Ocean Parkway Bike Path, Kensington, Brooklyn, Kings County, City of New York, New York, 11218, United States",Ocean Parkway Bike Path,Brooklyn,"2142, 79th Street, Bensonhurst, Brooklyn, Kings County, City of New York, New York, 11214, United States",79th Street,Brooklyn,84,64,74.0,0.00,0.0,0
id3548780,2,2016-06-20 13:44:08,2016-06-20 13:54:32,3,-73.98118591308595,40.75919723510742,-73.96632385253906,40.7674674987793,N,624,"Rockefeller Center, 45, Rockefeller Plaza, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10111, United States",Rockefeller Plaza,Manhattan,"Park Avenue Armory, 643, Park Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10037, United States",Park Avenue,Manhattan,84,64,74.0,0.00,0.0,0
id3975929,1,2016-06-20 14:24:01,2016-06-20 14:37:04,1,-73.96263885498048,40.77303695678711,-73.98018646240234,40.765357971191406,N,783,"812, Park Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10021, United States",Park Avenue,Manhattan,"57th Street-7th Avenue, West 57th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",West 57th Street,Manhattan,84,64,74.0,0.00,0.0,0
id1453956,1,2016-06-20 11:03:22,2016-06-20 11:21:20,1,-74.00062561035155,40.74774932861328,-74.00873565673827,40.71992492675781,N,1078,"245, 9th Avenue, Chelsea District, Manhattan, New York County, City of New York, New York, 10001, United States",9th Avenue,Manhattan,"Issey Miyake, North Moore Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10013, United States",North Moore Street,Manhattan,84,64,74.0,0.00,0.0,0
id0742665,1,2016-06-20 08:41:05,2016-06-20 09:16:49,1,-73.9910430908203,40.75528717041016,-73.99800872802734,40.71702575683594,N,2144,"The Britex Bldg, West 39th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10018, United States",West 39th Street,Manhattan,"Golden Jade Jewelry, 189, Canal Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10013, United States",Canal Street,Manhattan,84,64,74.0,0.00,0.0,0
id0426236,1,2016-04-16 08:29:12,2016-04-16 08:33:25,1,-74.00676727294923,40.730735778808594,-73.99633026123048,40.74676513671875,N,253,"432, Hudson Street, University Village, West Village, Manhattan, New York County, City of New York, New York, 10014, United States",Hudson Street,Manhattan,"250, West 26th Street, Chelsea, Manhattan, New York County, City of New York, New York, 10001, United States",West 26th Street,Manhattan,68,43,55.5,0.00,0.0,0
id3826376,2,2016-04-16 21:09:01,2016-04-16 21:13:41,1,-73.98214721679686,40.68321228027344,-73.97887420654298,40.69174957275391,N,280,"Shell, 98, 3rd Avenue, Gowanus, Brooklyn, Kings County, City of New York, New York, 11217, United States",3rd Avenue,Brooklyn,"122, Ashland Place, Brooklyn Navy Yard, Brooklyn, Kings County, City of New York, New York, 11201, United States",Ashland Place,Brooklyn,68,43,55.5,0.00,0.0,0
id2237248,1,2016-04-16 09:39:24,2016-04-16 09:46:15,1,-73.98780059814453,40.73254013061523,-73.99251556396483,40.73060607910156,N,411,"Taco Bell, 104, 3rd Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",3rd Avenue,Manhattan,"8th Street-New York University, East 8th Street, Washington Square Village, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10003, United States",East 8th Street,Manhattan,68,43,55.5,0.00,0.0,0
id2744577,1,2016-04-16 17:35:53,2016-04-16 17:44:33,3,-73.96224975585938,40.778995513916016,-73.97747802734375,40.7842903137207,N,520,"1009, 5th Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10028, United States",5th Avenue,Manhattan,"429, Amsterdam Avenue, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States",Amsterdam Avenue,Manhattan,68,43,55.5,0.00,0.0,0
id0378208,1,2016-04-16 00:54:25,2016-04-16 01:22:49,1,-73.98635864257811,40.72234725952149,-73.8650665283203,40.74970626831055,N,1704,"East Houston Street, East Village, Manhattan, New York County, City of New York, New York, 10002, United States",East Houston Street,Manhattan,"100-13, Roosevelt Avenue, Corona, Queens, City of New York, New York, 11368, United States",Roosevelt Avenue,Queens,68,43,55.5,0.00,0.0,0
id2613461,1,2016-04-16 00:21:15,2016-04-16 00:24:58,1,-73.98844909667969,40.72885513305664,-73.98970794677734,40.72577667236328,N,223,"30, Saint Mark's Place, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",Saint Mark's Place,Manhattan,"56, 2nd Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",2nd Avenue,Manhattan,68,43,55.5,0.00,0.0,0
id1561915,2,2016-04-16 14:36:23,2016-04-16 14:40:35,1,-73.97135162353516,40.782390594482415,-73.97428131103516,40.792259216308594,N,252,"Central Park West & West 81st Street, Central Park Outer Loop, Manhattan, New York County, City of New York, New York, 10024, United States",Central Park Outer Loop,Manhattan,"288, West 92nd Street, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",West 92nd Street,Manhattan,68,43,55.5,0.00,0.0,0
id2435562,2,2016-04-25 17:59:52,2016-04-25 18:06:36,2,-73.97979736328125,40.77085113525391,-73.9740982055664,40.78741836547852,N,404,"33, Central Park West, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10023, United States",Central Park West,Manhattan,"151, West 86th Street, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States",West 86th Street,Manhattan,69,50,59.5,0.00,0.0,0
id3362197,2,2016-04-25 21:17:38,2016-04-25 21:33:17,2,-73.976318359375,40.75155258178711,-74.00709533691406,40.73570251464844,N,939,"42nd Street–Grand Central (7), Lexington Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10035, United States",Lexington Avenue,Manhattan,"317, West 11th Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States",West 11th Street,Manhattan,69,50,59.5,0.00,0.0,0
id0324871,1,2016-04-25 18:46:36,2016-04-25 18:51:13,1,-73.96105194091797,40.76076889038085,-73.95298767089844,40.77201843261719,N,277,"1102, 1st Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",1st Avenue,Manhattan,"1503, 1st Avenue, Upper East Side, Manhattan, New York County, City of New York, New York, 10075, United States",1st Avenue,Manhattan,69,50,59.5,0.00,0.0,0
id2344846,2,2016-04-25 09:41:57,2016-04-25 09:59:12,1,-73.9814224243164,40.74547958374024,-73.97738647460938,40.76118087768555,N,1035,"The Marmara Park Avenue, 112, East 32nd Street, Midtown South, Manhattan, New York County, City of New York, New York, 10016, United States",East 32nd Street,Manhattan,"Museum Tower, 15, West 53rd Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",West 53rd Street,Manhattan,69,50,59.5,0.00,0.0,0
id1242332,2,2016-01-28 23:11:49,2016-01-28 23:36:52,1,-74.00743865966798,40.72576904296875,-73.94805145263672,40.77869033813477,N,1503,"Holland Tunnel, University Village, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10005, United States",Holland Tunnel,Manhattan,"1716, 1st Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10128, United States",1st Avenue,Manhattan,42,32,37.0,0.00,0.0,6
id2700065,1,2016-01-28 18:53:19,2016-01-28 19:05:28,2,-73.9534454345703,40.78511428833008,-73.97936248779298,40.78484344482422,N,729,"1185, Park Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10128, United States",Park Avenue,Manhattan,"2247, Broadway, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States",Broadway,Manhattan,42,32,37.0,0.00,0.0,6
id3762929,2,2016-01-28 21:24:47,2016-01-28 21:48:22,1,-73.97430419921875,40.75743865966797,-73.96319580078125,40.70771789550781,N,1415,"Grand Central Terminal, Vanderbilt Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10017, United States",Vanderbilt Avenue,Manhattan,"118, Division Avenue, Brooklyn, Kings County, City of New York, New York, 11211, United States",Division Avenue,Brooklyn,42,32,37.0,0.00,0.0,6
id3400089,2,2016-01-28 09:15:54,2016-01-28 09:55:11,5,-73.97337341308594,40.79267120361328,-73.97865295410156,40.75381088256836,N,2357,"2491, Broadway, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",Broadway,Manhattan,"340 Madison Avenue, 340, Madison Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10017, United States",Madison Avenue,Manhattan,42,32,37.0,0.00,0.0,6
id1649200,2,2016-01-28 22:28:47,2016-01-28 22:30:27,2,-73.97171020507811,40.78189849853516,-73.96106719970702,40.77524948120117,N,100,"Central Park Outer Loop, Manhattan, New York County, City of New York, New York, 10024, United States",Central Park Outer Loop,Manhattan,"888, Park Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10075, United States",Park Avenue,Manhattan,42,32,37.0,0.00,0.0,6
id1530113,1,2016-01-28 05:13:40,2016-01-28 05:23:48,1,-73.95549011230467,40.777042388916016,-73.9937515258789,40.74671936035156,N,608,"SoulCycle, 3rd Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10035, United States",3rd Avenue,Manhattan,"28th Street, 7th Avenue, Flower District, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10001, United States",7th Avenue,Manhattan,42,32,37.0,0.00,0.0,6
id1071789,1,2016-04-15 15:11:04,2016-04-15 15:21:40,1,-73.9992446899414,40.75714492797852,-73.99390411376955,40.745769500732415,N,636,"522, West 37th Street, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10018, United States",West 37th Street,Manhattan,"Lefcourt Clothing Center Building, 164, West 26th Street, Chelsea, Manhattan, New York County, City of New York, New York, 10001, United States",West 26th Street,Manhattan,65,42,53.5,0.00,0.0,0
id2862087,1,2016-04-15 12:23:55,2016-04-15 12:28:25,1,-73.97136688232422,40.76142120361328,-73.97232818603516,40.76070022583008,N,270,"Franklin National Bank Building, 450, Park Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10037, United States",Park Avenue,Manhattan,"Park Avenue Tower, 65, East 55th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10022, United States",East 55th Street,Manhattan,65,42,53.5,0.00,0.0,0
id3547049,1,2016-04-15 12:38:17,2016-04-15 12:45:32,1,-74.00727844238281,40.74368667602539,-73.99580383300781,40.7402572631836,N,435,"The High Line, West 27th Drive, Chelsea, Manhattan, New York County, City of New York, New York, 10001, United States",West 27th Drive,Manhattan,"113, West 18th Street, Chelsea District, Manhattan, New York County, City of New York, New York, 10011, United States",West 18th Street,Manhattan,65,42,53.5,0.00,0.0,0
id1978284,2,2016-04-15 11:07:52,2016-04-15 11:15:49,5,-73.99616241455078,40.72005081176758,-74.00235748291014,40.71633911132813,N,477,"173A, Mott Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10013, United States",Mott Street,Manhattan,"60, Lafayette Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10013, United States",Lafayette Street,Manhattan,65,42,53.5,0.00,0.0,0
id1989744,1,2016-02-04 19:56:17,2016-02-04 20:13:21,1,-73.98179626464844,40.77293395996094,-73.96361541748048,40.75612258911133,N,1024,"Manhattan New York Temple, 125, Columbus Avenue, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",Columbus Avenue,Manhattan,"The Revere, East 54th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",East 54th Street,Manhattan,59,44,51.5,T,0.0,0
id1299639,1,2016-02-04 20:16:08,2016-02-04 20:27:43,1,-74.00415802001955,40.75039291381836,-74.0037384033203,40.72223663330078,N,695,"533, West 26th Street, Chelsea District, Manhattan, New York County, City of New York, New York, 10001, United States",West 26th Street,Manhattan,"53, Grand Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10013, United States",Grand Street,Manhattan,59,44,51.5,T,0.0,0
id2220121,1,2016-02-04 08:25:54,2016-02-04 08:43:48,1,-73.99005889892578,40.74076843261719,-74.01554870605469,40.711952209472656,N,1074,"159, 5th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10010, United States",5th Avenue,Manhattan,"South End Avenue, Battery Park City, Manhattan, New York County, City of New York, New York, United States",South End Avenue,Manhattan,59,44,51.5,T,0.0,0
id0961621,2,2016-02-04 19:44:53,2016-02-04 20:04:23,5,-74.00577545166014,40.70654296875,-73.98748016357422,40.7612190246582,N,1170,"2, Fletcher Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10038, United States",Fletcher Street,Manhattan,"308, West 48th Street, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10036, United States",West 48th Street,Manhattan,59,44,51.5,T,0.0,0
id3785814,1,2016-02-04 13:53:59,2016-02-04 14:28:02,1,-73.95282745361328,40.78326034545898,-73.99933624267578,40.73131942749024,N,2043,"1393, Lexington Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10128, United States",Lexington Avenue,Manhattan,"New York University, Greene Street, University Village, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10012, United States",Greene Street,Manhattan,59,44,51.5,T,0.0,0
id1099025,1,2016-02-04 16:39:23,2016-02-04 16:41:58,3,-73.97583770751955,40.78643035888672,-73.97222900390625,40.79486846923828,N,155,"United States Postal Service, Amsterdam Avenue, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10040, United States",Amsterdam Avenue,Manhattan,"262, West 96th Street, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",West 96th Street,Manhattan,59,44,51.5,T,0.0,0
id0635521,2,2016-01-24 22:14:39,2016-01-24 22:20:22,2,-73.95613861083984,40.77571487426758,-73.96102142333984,40.76531219482422,N,343,"1435, 3rd Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10028, United States",3rd Avenue,Manhattan,"Solow Tower, 2nd Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10035, United States",2nd Avenue,Manhattan,35,20,27.5,T,T,22
id0678495,1,2016-01-24 14:56:05,2016-01-24 15:01:38,2,-73.99714660644531,40.74226379394531,-73.98272705078125,40.7443962097168,N,333,"USPS, West 20th Street, Chelsea District, Manhattan, New York County, City of New York, New York, 10011, United States",West 20th Street,Manhattan,"111, East 30th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10016, United States",East 30th Street,Manhattan,35,20,27.5,T,T,22
id2012375,1,2016-01-24 18:43:05,2016-01-24 18:54:48,2,-73.97345733642578,40.74383163452149,-73.9796371459961,40.7596092224121,N,703,"599, 1st Avenue, Murray Hill, Manhattan, New York County, City of New York, New York, 10016, United States",1st Avenue,Manhattan,"Rockefeller Center, 45, Rockefeller Plaza, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10111, United States",Rockefeller Plaza,Manhattan,35,20,27.5,T,T,22
id3961806,2,2016-02-15 16:41:00,2016-02-15 16:44:35,2,-73.95318603515625,40.79860305786133,-73.96215057373048,40.79772567749024,N,215,"123, Central Park North, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10026, United States",Central Park North,Manhattan,"115, Manhattan Avenue, Bloomingdale, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",Manhattan Avenue,Manhattan,35,13,24.0,0.44,1.4,0
id3790299,2,2016-02-15 07:23:54,2016-02-15 07:29:04,5,-74.00508880615234,40.71915054321289,-74.0152587890625,40.71430969238281,N,310,"Roxy Hotel, 2, 6th Avenue, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10013, United States",6th Avenue,Manhattan,"200 Vesey Street, Vesey Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10281, United States",Vesey Street,Manhattan,35,13,24.0,0.44,1.4,0
id3731607,2,2016-02-15 20:49:54,2016-02-15 21:23:29,6,-73.77676391601562,40.645450592041016,-73.99909973144531,40.71634292602539,N,2015,"John F. Kennedy International Airport, JFK Access Road, Queens, City of New York, New York, 11430, United States",JFK Access Road,Queens,"77, Mulberry Street, Chinatown, Manhattan, New York County, City of New York, New York, 10013, United States",Mulberry Street,Manhattan,35,13,24.0,0.44,1.4,0
id2971751,2,2016-02-15 11:46:24,2016-02-15 11:57:41,1,-73.95574951171875,40.7763671875,-73.97467041015625,40.749755859375,N,677,"1453, 3rd Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10028, United States",3rd Avenue,Manhattan,"633 3rd Avenue, 3rd Avenue, Tunnel Exit Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10174, United States",Tunnel Exit Street,Manhattan,35,13,24.0,0.44,1.4,0
id1951572,1,2016-02-15 16:36:19,2016-02-15 16:44:13,1,-73.99740600585938,40.72209167480469,-73.98439025878906,40.73715591430664,N,474,"224, Lafayette Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10012, United States",Lafayette Street,Manhattan,"248, 3rd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10003, United States",3rd Avenue,Manhattan,35,13,24.0,0.44,1.4,0
id3876362,1,2016-02-15 12:55:40,2016-02-15 13:01:42,1,-73.96709442138672,40.76048278808594,-73.96735382080078,40.7559700012207,N,362,"The Blair House, East 58th Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",East 58th Street,Manhattan,"300 1/2, East 52nd Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",East 52nd Street,Manhattan,35,13,24.0,0.44,1.4,0
id2308288,2,2016-01-10 20:12:35,2016-01-10 20:16:33,2,-73.9555130004883,40.78229904174805,-73.9579086303711,40.77339172363281,N,238,"1105, Park Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10128, United States",Park Avenue,Manhattan,"1365, 3rd Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10075, United States",3rd Avenue,Manhattan,59,40,49.5,1.80,0.0,0
id3761540,2,2016-01-10 02:05:33,2016-01-10 02:22:30,2,-73.9781494140625,40.729339599609375,-73.97579956054686,40.7871208190918,N,1017,"East 14th Street, Alphabet City, East Village, Manhattan, New York County, City of New York, New York, 10009, United States",East 14th Street,Manhattan,"201, West 85th Street, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States",West 85th Street,Manhattan,59,40,49.5,1.80,0.0,0
id3936015,2,2016-01-10 00:38:30,2016-01-10 00:48:47,1,-73.98475646972656,40.728511810302734,-73.9987030029297,40.7199592590332,N,617,"240, East 10th Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10009, United States",East 10th Street,Manhattan,"154, Grand Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10013, United States",Grand Street,Manhattan,59,40,49.5,1.80,0.0,0
id3700120,2,2016-01-10 07:39:36,2016-01-10 08:01:51,1,-73.96099090576173,40.761680603027344,-74.0080795288086,40.74536895751953,N,1335,"359, East 62nd Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",East 62nd Street,Manhattan,"West 18th Street, Chelsea, Manhattan, New York County, City of New York, New York, 10011, United States",West 18th Street,Manhattan,59,40,49.5,1.80,0.0,0
